loan_id,customer_id,loan_type,loan_amount
LOAN016358,CUST013986,BUSINESS,523183
LOAN016359,CUST073561,PERSONAL,2532959
LOAN016360,CUST015038,PERSONAL,4063927
LOAN016361,CUST085268,CAR,2192711
LOAN016362,CUST049405,PERSONAL,2869241
LOAN016363,CUST022043,HOME,963365
LOAN016364,CUST059517,HOME,676550
LOAN016365,CUST041119,BUSINESS,2545360
LOAN016366,CUST051436,PERSONAL,1848375
LOAN016367,CUST017154,CAR,3754613
LOAN016368,CUST074031,CAR,2169969
LOAN016369,CUST036182,CAR,791155
LOAN016370,CUST060608,CAR,989192
LOAN016371,CUST002618,BUSINESS,1125574
LOAN016372,CUST054023,HOME,1656133
LOAN016373,CUST064179,CAR,3595383
LOAN016374,CUST006121,HOME,193376
LOAN016375,CUST048808,CAR,4093852
LOAN016376,CUST070357,BUSINESS,2122557
LOAN016377,CUST025976,CAR,2021137
LOAN016378,CUST002393,BUSINESS,2610183
LOAN016379,CUST089680,BUSINESS,1278962
LOAN016380,CUST032064,PERSONAL,2044708
LOAN016381,CUST054646,PERSONAL,3815256
LOAN016382,CUST024325,BUSINESS,2792913
LOAN016383,CUST017365,CAR,3698468
LOAN016384,CUST084514,BUSINESS,1622719
LOAN016385,CUST050757,HOME,4529616
LOAN016386,CUST038550,PERSONAL,3444819
LOAN016387,CUST093678,CAR,1478311
LOAN016388,CUST005025,HOME,2414262
LOAN016389,CUST050883,HOME,3669060
LOAN016390,CUST028842,CAR,2457985
LOAN016391,CUST085106,HOME,2676369
LOAN016392,CUST076636,HOME,3120940
LOAN016393,CUST091815,CAR,1638223
LOAN016394,CUST067828,HOME,2720323
LOAN016395,CUST010802,BUSINESS,4695346
LOAN016396,CUST069311,HOME,1803418
LOAN016397,CUST005919,PERSONAL,1680884
LOAN016398,CUST058989,CAR,891781
LOAN016399,CUST077091,CAR,770383
LOAN016400,CUST095580,HOME,197151
LOAN016401,CUST067836,CAR,3949891
LOAN016402,CUST057991,HOME,1710588
LOAN016403,CUST079682,HOME,3505090
LOAN016404,CUST050971,HOME,2905414
LOAN016405,CUST020882,HOME,3335916
LOAN016406,CUST025941,PERSONAL,206017
LOAN016407,CUST067167,HOME,4026227
LOAN016408,CUST055298,HOME,114522
LOAN016409,CUST026404,CAR,2806959
LOAN016410,CUST090067,PERSONAL,4020488
LOAN016411,CUST014059,CAR,2604945
LOAN016412,CUST066721,CAR,1951159
LOAN016413,CUST096417,CAR,2474214
LOAN016414,CUST027564,CAR,619703
LOAN016415,CUST032949,PERSONAL,2202708
LOAN016416,CUST013448,PERSONAL,4246207
LOAN016417,CUST013290,CAR,3622475
LOAN016418,CUST077350,PERSONAL,209908
LOAN016419,CUST057131,HOME,3321963
LOAN016420,CUST048539,BUSINESS,2732043
LOAN016421,CUST048815,HOME,1300309
LOAN016422,CUST040856,PERSONAL,2288259
LOAN016423,CUST045050,CAR,4103655
LOAN016424,CUST098815,HOME,1671908
LOAN016425,CUST046076,HOME,2549653
LOAN016426,CUST029892,PERSONAL,1676442
LOAN016427,CUST003297,PERSONAL,2235189
LOAN016428,CUST052784,HOME,3197700
LOAN016429,CUST004520,PERSONAL,3762160
LOAN016430,CUST062955,PERSONAL,1898179
LOAN016431,CUST008955,HOME,1350191
LOAN016432,CUST063397,PERSONAL,3355437
LOAN016433,CUST007273,BUSINESS,4836669
LOAN016434,CUST096470,HOME,2266427
LOAN016435,CUST089509,BUSINESS,2622621
LOAN016436,CUST060915,BUSINESS,4803368
LOAN016437,CUST086097,HOME,1974545
LOAN016438,CUST021538,PERSONAL,1331552
LOAN016439,CUST074237,PERSONAL,4358908
LOAN016440,CUST029988,BUSINESS,1782361
LOAN016441,CUST081994,BUSINESS,1159994
LOAN016442,CUST005202,BUSINESS,537490
LOAN016443,CUST092422,BUSINESS,1555065
LOAN016444,CUST036609,BUSINESS,3203492
LOAN016445,CUST096725,PERSONAL,3551312
LOAN016446,CUST031876,CAR,1581876
LOAN016447,CUST093593,PERSONAL,726477
LOAN016448,CUST060543,PERSONAL,694444
LOAN016449,CUST082962,PERSONAL,646785
LOAN016450,CUST077347,PERSONAL,391851
LOAN016451,CUST022149,BUSINESS,4863361
LOAN016452,CUST013894,HOME,3523145
LOAN016453,CUST047732,CAR,4739869
LOAN016454,CUST046843,BUSINESS,316357
LOAN016455,CUST081292,CAR,635776
LOAN016456,CUST061934,CAR,660981
LOAN016457,CUST000633,PERSONAL,4075360
LOAN016458,CUST049893,CAR,4112740
LOAN016459,CUST049065,PERSONAL,4079255
LOAN016460,CUST058169,PERSONAL,2651612
LOAN016461,CUST026790,BUSINESS,412353
LOAN016462,CUST028574,CAR,2553705
LOAN016463,CUST063579,PERSONAL,1646651
LOAN016464,CUST006608,BUSINESS,2585619
LOAN016465,CUST084979,HOME,2452504
LOAN016466,CUST076891,HOME,1871155
LOAN016467,CUST092152,HOME,1456265
LOAN016468,CUST070819,BUSINESS,2281780
LOAN016469,CUST055452,HOME,4034193
LOAN016470,CUST038504,PERSONAL,961957
LOAN016471,CUST080320,CAR,4871345
LOAN016472,CUST078028,PERSONAL,2854364
LOAN016473,CUST052945,CAR,4106865
LOAN016474,CUST078123,CAR,1141640
LOAN016475,CUST030233,CAR,2972527
LOAN016476,CUST003792,HOME,2693818
LOAN016477,CUST042886,CAR,4961051
LOAN016478,CUST006219,HOME,1816502
LOAN016479,CUST006560,CAR,1522025
LOAN016480,CUST046928,BUSINESS,4093787
LOAN016481,CUST054454,PERSONAL,2478846
LOAN016482,CUST021202,PERSONAL,1905005
LOAN016483,CUST062400,CAR,1728900
LOAN016484,CUST033966,HOME,3365530
LOAN016485,CUST022645,PERSONAL,637235
LOAN016486,CUST073199,CAR,2377062
LOAN016487,CUST043267,CAR,1100496
LOAN016488,CUST063636,PERSONAL,2813316
LOAN016489,CUST059653,HOME,2767905
LOAN016490,CUST095632,CAR,3265156
LOAN016491,CUST075765,HOME,4506941
LOAN016492,CUST018338,CAR,1308047
LOAN016493,CUST046489,HOME,2373341
LOAN016494,CUST046639,BUSINESS,4236831
LOAN016495,CUST004904,CAR,3798123
LOAN016496,CUST011305,CAR,3503897
LOAN016497,CUST072960,BUSINESS,4751782
LOAN016498,CUST035374,BUSINESS,4924035
LOAN016499,CUST048024,HOME,4813773
LOAN016500,CUST080587,BUSINESS,874021
LOAN016501,CUST056837,BUSINESS,4853090
LOAN016502,CUST027827,HOME,1152512
LOAN016503,CUST018767,HOME,4758226
LOAN016504,CUST070858,HOME,596547
LOAN016505,CUST010097,HOME,744725
LOAN016506,CUST033753,PERSONAL,1180572
LOAN016507,CUST007165,HOME,2173358
LOAN016508,CUST003779,CAR,2791880
LOAN016509,CUST092949,HOME,854728
LOAN016510,CUST081901,CAR,2446808
LOAN016511,CUST067934,CAR,3876729
LOAN016512,CUST088621,HOME,3361377
LOAN016513,CUST040837,CAR,2250222
LOAN016514,CUST003945,BUSINESS,1308359
LOAN016515,CUST073168,CAR,2308159
LOAN016516,CUST064206,HOME,4858207
LOAN016517,CUST040293,BUSINESS,3504858
LOAN016518,CUST027685,BUSINESS,3995881
LOAN016519,CUST061124,PERSONAL,4001723
LOAN016520,CUST047514,PERSONAL,4698510
LOAN016521,CUST073147,PERSONAL,1121625
LOAN016522,CUST072515,BUSINESS,3668794
LOAN016523,CUST018835,PERSONAL,3781117
LOAN016524,CUST077629,HOME,1175342
LOAN016525,CUST084184,BUSINESS,3761276
LOAN016526,CUST063660,PERSONAL,239383
LOAN016527,CUST010233,BUSINESS,1490199
LOAN016528,CUST050154,PERSONAL,3232620
LOAN016529,CUST082992,BUSINESS,3398143
LOAN016530,CUST079003,HOME,2248822
LOAN016531,CUST061818,HOME,1125537
LOAN016532,CUST058222,BUSINESS,967675
LOAN016533,CUST042572,PERSONAL,120932
LOAN016534,CUST016063,PERSONAL,3187407
LOAN016535,CUST085639,BUSINESS,4216146
LOAN016536,CUST023557,HOME,1641740
LOAN016537,CUST045757,BUSINESS,2183314
LOAN016538,CUST093894,BUSINESS,3759630
LOAN016539,CUST025471,PERSONAL,2810845
LOAN016540,CUST052962,PERSONAL,4579076
LOAN016541,CUST010661,PERSONAL,4575037
LOAN016542,CUST041545,CAR,1949311
LOAN016543,CUST083780,CAR,4898918
LOAN016544,CUST054205,HOME,4339868
LOAN016545,CUST093503,BUSINESS,2668915
LOAN016546,CUST051487,CAR,1606885
LOAN016547,CUST052980,HOME,1174028
LOAN016548,CUST078106,PERSONAL,515650
LOAN016549,CUST022239,HOME,914615
LOAN016550,CUST095231,HOME,1882366
LOAN016551,CUST023438,CAR,1492605
LOAN016552,CUST085095,PERSONAL,1138398
LOAN016553,CUST094922,PERSONAL,713243
LOAN016554,CUST092324,PERSONAL,1602845
LOAN016555,CUST006880,HOME,4819977
LOAN016556,CUST058045,HOME,1054938
LOAN016557,CUST059099,HOME,315368
LOAN016558,CUST099088,PERSONAL,449807
LOAN016559,CUST082810,CAR,3348931
LOAN016560,CUST029500,HOME,1628343
LOAN016561,CUST062768,PERSONAL,1978639
LOAN016562,CUST092410,BUSINESS,4028532
LOAN016563,CUST051076,BUSINESS,2243367
LOAN016564,CUST082251,CAR,290615
LOAN016565,CUST096566,HOME,727846
LOAN016566,CUST069859,HOME,4064996
LOAN016567,CUST039080,PERSONAL,2615781
LOAN016568,CUST072109,PERSONAL,3541354
LOAN016569,CUST008827,HOME,4171425
LOAN016570,CUST066939,HOME,3470409
LOAN016571,CUST004430,BUSINESS,1715458
LOAN016572,CUST062392,HOME,3984778
LOAN016573,CUST037120,BUSINESS,1827537
LOAN016574,CUST060464,PERSONAL,2555499
LOAN016575,CUST025240,BUSINESS,3735270
LOAN016576,CUST058554,HOME,1475288
LOAN016577,CUST083101,BUSINESS,2321676
LOAN016578,CUST091182,BUSINESS,2660173
LOAN016579,CUST099706,HOME,1636949
LOAN016580,CUST019314,BUSINESS,4829561
LOAN016581,CUST052396,PERSONAL,4980788
LOAN016582,CUST042750,HOME,1396881
LOAN016583,CUST012999,PERSONAL,3366175
LOAN016584,CUST019085,CAR,109936
LOAN016585,CUST018658,PERSONAL,4411032
LOAN016586,CUST086978,HOME,2093494
LOAN016587,CUST076751,CAR,4325166
LOAN016588,CUST033108,BUSINESS,4879102
LOAN016589,CUST040167,BUSINESS,3913199
LOAN016590,CUST053856,HOME,4836457
LOAN016591,CUST060608,BUSINESS,4171829
LOAN016592,CUST050507,HOME,3065678
LOAN016593,CUST096264,CAR,817703
LOAN016594,CUST084191,PERSONAL,4241825
LOAN016595,CUST040364,BUSINESS,1701518
LOAN016596,CUST088062,HOME,2495002
LOAN016597,CUST013403,PERSONAL,991341
LOAN016598,CUST022497,CAR,4287337
LOAN016599,CUST095020,PERSONAL,4038955
LOAN016600,CUST076111,HOME,939453
LOAN016601,CUST083335,HOME,3116295
LOAN016602,CUST048637,CAR,564322
LOAN016603,CUST041654,BUSINESS,1173037
LOAN016604,CUST053465,HOME,2942786
LOAN016605,CUST011205,HOME,2284698
LOAN016606,CUST063401,CAR,3813006
LOAN016607,CUST008330,HOME,1264863
LOAN016608,CUST027377,BUSINESS,2723867
LOAN016609,CUST051552,BUSINESS,2204598
LOAN016610,CUST025772,PERSONAL,3103988
LOAN016611,CUST029027,HOME,2462267
LOAN016612,CUST085853,BUSINESS,1007993
LOAN016613,CUST006719,HOME,1947258
LOAN016614,CUST082826,HOME,2982552
LOAN016615,CUST007071,CAR,3264308
LOAN016616,CUST089974,CAR,3002301
LOAN016617,CUST012187,BUSINESS,3917864
LOAN016618,CUST015176,BUSINESS,1105420
LOAN016619,CUST043154,PERSONAL,1742106
LOAN016620,CUST069629,BUSINESS,156837
LOAN016621,CUST069663,PERSONAL,4797296
LOAN016622,CUST005857,CAR,2525675
LOAN016623,CUST001959,CAR,1535103
LOAN016624,CUST003896,BUSINESS,2097781
LOAN016625,CUST003939,BUSINESS,4260914
LOAN016626,CUST097584,CAR,3680152
LOAN016627,CUST088257,BUSINESS,3616948
LOAN016628,CUST002505,PERSONAL,923815
LOAN016629,CUST059304,CAR,838299
LOAN016630,CUST063609,CAR,4277407
LOAN016631,CUST032224,PERSONAL,2412298
LOAN016632,CUST063331,BUSINESS,3394445
LOAN016633,CUST045088,HOME,778131
LOAN016634,CUST032188,HOME,480306
LOAN016635,CUST037192,BUSINESS,582750
LOAN016636,CUST008742,BUSINESS,2710280
LOAN016637,CUST045696,CAR,4929538
LOAN016638,CUST001875,CAR,2890398
LOAN016639,CUST043448,PERSONAL,2114423
LOAN016640,CUST079152,PERSONAL,150496
LOAN016641,CUST024904,HOME,1075819
LOAN016642,CUST082160,HOME,3495505
LOAN016643,CUST005071,BUSINESS,3589866
LOAN016644,CUST023159,HOME,3690958
LOAN016645,CUST016920,HOME,570916
LOAN016646,CUST047005,CAR,335457
LOAN016647,CUST061706,BUSINESS,122369
LOAN016648,CUST024502,PERSONAL,3379669
LOAN016649,CUST025659,CAR,2124340
LOAN016650,CUST068909,PERSONAL,4326745
LOAN016651,CUST086204,HOME,3412914
LOAN016652,CUST031780,PERSONAL,2066677
LOAN016653,CUST093350,PERSONAL,3108324
LOAN016654,CUST057765,BUSINESS,1262785
LOAN016655,CUST035149,CAR,1896558
LOAN016656,CUST043608,CAR,4383894
LOAN016657,CUST092636,PERSONAL,1071739
LOAN016658,CUST090985,CAR,4942441
LOAN016659,CUST009212,BUSINESS,3478067
LOAN016660,CUST055351,CAR,4818286
LOAN016661,CUST038175,HOME,4080109
LOAN016662,CUST050509,HOME,169232
LOAN016663,CUST034708,BUSINESS,3951261
LOAN016664,CUST093604,BUSINESS,3587974
LOAN016665,CUST084415,CAR,3062672
LOAN016666,CUST063031,BUSINESS,2473779
LOAN016667,CUST075153,PERSONAL,2088017
LOAN016668,CUST018501,CAR,4225765
LOAN016669,CUST063070,BUSINESS,1079549
LOAN016670,CUST011791,CAR,2356247
LOAN016671,CUST036493,PERSONAL,2128868
LOAN016672,CUST057997,HOME,2517622
LOAN016673,CUST038545,CAR,440610
LOAN016674,CUST067834,HOME,3603321
LOAN016675,CUST097784,PERSONAL,4171453
LOAN016676,CUST057437,BUSINESS,4852241
LOAN016677,CUST018275,PERSONAL,2281247
LOAN016678,CUST078862,HOME,2950059
LOAN016679,CUST071292,BUSINESS,2676033
LOAN016680,CUST002779,CAR,1625325
LOAN016681,CUST072413,PERSONAL,183356
LOAN016682,CUST061677,HOME,1152378
LOAN016683,CUST096152,CAR,4676166
LOAN016684,CUST057360,CAR,3794682
LOAN016685,CUST033180,BUSINESS,985578
LOAN016686,CUST074487,BUSINESS,675747
LOAN016687,CUST030710,CAR,1780248
LOAN016688,CUST014340,BUSINESS,2647924
LOAN016689,CUST023514,PERSONAL,1106788
LOAN016690,CUST078868,PERSONAL,3768721
LOAN016691,CUST030954,CAR,1692254
LOAN016692,CUST075831,HOME,4509630
LOAN016693,CUST059357,BUSINESS,1468741
LOAN016694,CUST025264,BUSINESS,616013
LOAN016695,CUST055802,PERSONAL,2194054
LOAN016696,CUST078810,BUSINESS,2158946
LOAN016697,CUST063292,BUSINESS,4466676
LOAN016698,CUST006716,HOME,4234237
LOAN016699,CUST064847,HOME,3720150
LOAN016700,CUST016259,HOME,247984
LOAN016701,CUST011766,BUSINESS,4919219
LOAN016702,CUST035618,PERSONAL,658761
LOAN016703,CUST022934,CAR,793602
LOAN016704,CUST028758,BUSINESS,3107353
LOAN016705,CUST014687,CAR,4324752
LOAN016706,CUST027994,BUSINESS,954163
LOAN016707,CUST038691,HOME,2316335
LOAN016708,CUST065445,BUSINESS,3134511
LOAN016709,CUST097377,PERSONAL,4765794
LOAN016710,CUST068690,PERSONAL,2476884
LOAN016711,CUST077509,HOME,937155
LOAN016712,CUST058209,HOME,3887056
LOAN016713,CUST028022,BUSINESS,577977
LOAN016714,CUST038599,BUSINESS,4447896
LOAN016715,CUST068540,HOME,4122758
LOAN016716,CUST039239,HOME,1948329
LOAN016717,CUST003385,PERSONAL,2497162
LOAN016718,CUST063226,HOME,4262834
LOAN016719,CUST066699,PERSONAL,4965508
LOAN016720,CUST075518,BUSINESS,1355755
LOAN016721,CUST053589,CAR,1664947
LOAN016722,CUST078889,PERSONAL,303053
LOAN016723,CUST057750,HOME,1017752
LOAN016724,CUST086213,PERSONAL,201669
LOAN016725,CUST013360,BUSINESS,106152
LOAN016726,CUST040297,CAR,3274645
LOAN016727,CUST016184,HOME,687163
LOAN016728,CUST024959,PERSONAL,1159011
LOAN016729,CUST012660,BUSINESS,3862078
LOAN016730,CUST059065,CAR,203349
LOAN016731,CUST087070,PERSONAL,1201453
LOAN016732,CUST069758,HOME,2319376
LOAN016733,CUST037631,PERSONAL,2048840
LOAN016734,CUST085405,BUSINESS,3559560
LOAN016735,CUST078817,PERSONAL,1005328
LOAN016736,CUST084911,HOME,3129086
LOAN016737,CUST062796,PERSONAL,2207297
LOAN016738,CUST040988,BUSINESS,1212095
LOAN016739,CUST053923,BUSINESS,361136
LOAN016740,CUST091552,CAR,1737631
LOAN016741,CUST066468,BUSINESS,784240
LOAN016742,CUST060588,BUSINESS,4355311
LOAN016743,CUST045998,HOME,3993513
LOAN016744,CUST099333,BUSINESS,4651732
LOAN016745,CUST062206,HOME,1236509
LOAN016746,CUST086250,CAR,3582331
LOAN016747,CUST065783,HOME,1598773
LOAN016748,CUST063736,CAR,1023743
LOAN016749,CUST022044,PERSONAL,650586
LOAN016750,CUST094566,HOME,1676611
LOAN016751,CUST085637,CAR,2243777
LOAN016752,CUST048931,CAR,2863382
LOAN016753,CUST099358,PERSONAL,1117593
LOAN016754,CUST008484,PERSONAL,4199092
LOAN016755,CUST039638,BUSINESS,3706280
LOAN016756,CUST098151,CAR,221765
LOAN016757,CUST094860,CAR,1631563
LOAN016758,CUST018870,CAR,2659449
LOAN016759,CUST081818,HOME,394123
LOAN016760,CUST051861,BUSINESS,151329
LOAN016761,CUST016451,PERSONAL,3388670
LOAN016762,CUST000877,BUSINESS,260800
LOAN016763,CUST006277,PERSONAL,2225207
LOAN016764,CUST001006,CAR,2834502
LOAN016765,CUST062087,CAR,4685118
LOAN016766,CUST091149,PERSONAL,395280
LOAN016767,CUST065699,BUSINESS,2387255
LOAN016768,CUST022152,CAR,4239027
LOAN016769,CUST041674,BUSINESS,2886454
LOAN016770,CUST015831,PERSONAL,3420105
LOAN016771,CUST096544,PERSONAL,4432865
LOAN016772,CUST067743,HOME,197016
LOAN016773,CUST006486,CAR,4584509
LOAN016774,CUST094865,CAR,2890161
LOAN016775,CUST056820,BUSINESS,2498616
LOAN016776,CUST049362,HOME,219183
LOAN016777,CUST072979,BUSINESS,918856
LOAN016778,CUST013880,BUSINESS,4320142
LOAN016779,CUST005747,BUSINESS,2614202
LOAN016780,CUST092400,CAR,4206373
LOAN016781,CUST050045,HOME,4696623
LOAN016782,CUST056498,HOME,4126028
LOAN016783,CUST086532,HOME,4900108
LOAN016784,CUST074625,CAR,1663068
LOAN016785,CUST030094,CAR,912005
LOAN016786,CUST085475,PERSONAL,1138976
LOAN016787,CUST022395,HOME,3436705
LOAN016788,CUST059647,BUSINESS,441329
LOAN016789,CUST036949,HOME,4197899
LOAN016790,CUST007761,CAR,4015864
LOAN016791,CUST036160,HOME,4537115
LOAN016792,CUST085984,PERSONAL,326914
LOAN016793,CUST043299,PERSONAL,1847637
LOAN016794,CUST008870,PERSONAL,2069960
LOAN016795,CUST048771,HOME,4134672
LOAN016796,CUST066520,BUSINESS,2384818
LOAN016797,CUST054925,BUSINESS,996007
LOAN016798,CUST036087,BUSINESS,1100683
LOAN016799,CUST002315,PERSONAL,3973796
LOAN016800,CUST022387,BUSINESS,3731900
LOAN016801,CUST057744,HOME,3211234
LOAN016802,CUST086039,PERSONAL,4124029
LOAN016803,CUST014084,CAR,201741
LOAN016804,CUST046165,PERSONAL,1729280
LOAN016805,CUST004601,HOME,3460974
LOAN016806,CUST006332,BUSINESS,1607781
LOAN016807,CUST014807,CAR,4040308
LOAN016808,CUST059045,PERSONAL,2822233
LOAN016809,CUST074402,BUSINESS,4273018
LOAN016810,CUST061824,PERSONAL,4370044
LOAN016811,CUST056021,HOME,1666066
LOAN016812,CUST038446,CAR,966123
LOAN016813,CUST021794,PERSONAL,3878217
LOAN016814,CUST010287,HOME,176116
LOAN016815,CUST075481,PERSONAL,716976
LOAN016816,CUST050402,PERSONAL,2182387
LOAN016817,CUST006592,PERSONAL,3220323
LOAN016818,CUST010183,PERSONAL,754971
LOAN016819,CUST086327,BUSINESS,108303
LOAN016820,CUST017128,CAR,3018674
LOAN016821,CUST062913,HOME,1047949
LOAN016822,CUST023362,BUSINESS,2115499
LOAN016823,CUST041434,CAR,640804
LOAN016824,CUST081599,CAR,3340315
LOAN016825,CUST084204,CAR,2106037
LOAN016826,CUST022523,BUSINESS,595008
LOAN016827,CUST081360,HOME,1505024
LOAN016828,CUST028044,PERSONAL,1214589
LOAN016829,CUST070423,BUSINESS,4896877
LOAN016830,CUST080506,HOME,3274453
LOAN016831,CUST066311,CAR,1050728
LOAN016832,CUST062396,HOME,1538721
LOAN016833,CUST095327,PERSONAL,2980353
LOAN016834,CUST026325,HOME,3893369
LOAN016835,CUST070600,HOME,2460873
LOAN016836,CUST083531,HOME,1141008
LOAN016837,CUST097015,BUSINESS,3464413
LOAN016838,CUST050336,HOME,4687156
LOAN016839,CUST056845,HOME,1538749
LOAN016840,CUST014983,HOME,2080345
LOAN016841,CUST051685,BUSINESS,2019652
LOAN016842,CUST058742,BUSINESS,3404689
LOAN016843,CUST002451,CAR,789294
LOAN016844,CUST015230,BUSINESS,418290
LOAN016845,CUST068279,CAR,2323076
LOAN016846,CUST015429,PERSONAL,2867353
LOAN016847,CUST091965,HOME,1186961
LOAN016848,CUST008072,CAR,2055248
LOAN016849,CUST014824,BUSINESS,3601159
LOAN016850,CUST090476,PERSONAL,1299829
LOAN016851,CUST065988,BUSINESS,2305609
LOAN016852,CUST005705,HOME,912664
LOAN016853,CUST018858,BUSINESS,105033
LOAN016854,CUST017767,BUSINESS,3422118
LOAN016855,CUST025694,CAR,695153
LOAN016856,CUST099661,CAR,1845297
LOAN016857,CUST042637,BUSINESS,746520
LOAN016858,CUST068877,PERSONAL,1132003
LOAN016859,CUST027337,HOME,470182
LOAN016860,CUST012538,CAR,1413313
LOAN016861,CUST072662,PERSONAL,441729
LOAN016862,CUST096835,CAR,184842
LOAN016863,CUST025455,CAR,2372279
LOAN016864,CUST047259,BUSINESS,4978592
LOAN016865,CUST047272,HOME,4621869
LOAN016866,CUST010281,HOME,3230308
LOAN016867,CUST049051,BUSINESS,4999068
LOAN016868,CUST029971,CAR,1399682
LOAN016869,CUST035104,HOME,2554504
LOAN016870,CUST086459,CAR,1144952
LOAN016871,CUST072259,CAR,3631405
LOAN016872,CUST098837,HOME,4157595
LOAN016873,CUST026414,BUSINESS,2518375
LOAN016874,CUST083308,BUSINESS,3384774
LOAN016875,CUST054225,PERSONAL,4237201
LOAN016876,CUST012889,PERSONAL,3928553
LOAN016877,CUST054307,BUSINESS,3712076
LOAN016878,CUST093377,CAR,3541228
LOAN016879,CUST042445,CAR,707764
LOAN016880,CUST088004,BUSINESS,819645
LOAN016881,CUST038711,BUSINESS,4860976
LOAN016882,CUST038387,HOME,2447721
LOAN016883,CUST095859,PERSONAL,2150639
LOAN016884,CUST092213,PERSONAL,3930067
LOAN016885,CUST000493,BUSINESS,3434644
LOAN016886,CUST095441,CAR,1508204
LOAN016887,CUST043764,HOME,1238344
LOAN016888,CUST079325,BUSINESS,4591698
LOAN016889,CUST056276,BUSINESS,949307
LOAN016890,CUST065246,PERSONAL,4545637
LOAN016891,CUST031768,PERSONAL,2615879
LOAN016892,CUST080039,CAR,3532015
LOAN016893,CUST049853,BUSINESS,4716065
LOAN016894,CUST053625,BUSINESS,3115835
LOAN016895,CUST095986,CAR,4806489
LOAN016896,CUST042123,PERSONAL,3760576
LOAN016897,CUST096310,CAR,2389973
LOAN016898,CUST018656,HOME,4429119
LOAN016899,CUST006933,CAR,3262617
LOAN016900,CUST031950,PERSONAL,3954066
LOAN016901,CUST041838,PERSONAL,3580962
LOAN016902,CUST001959,PERSONAL,4601780
LOAN016903,CUST017611,CAR,2670376
LOAN016904,CUST011104,BUSINESS,1264150
LOAN016905,CUST000977,PERSONAL,590053
LOAN016906,CUST078857,CAR,3144606
LOAN016907,CUST066876,HOME,4609746
LOAN016908,CUST064347,HOME,1508610
LOAN016909,CUST034341,PERSONAL,1724399
LOAN016910,CUST075113,PERSONAL,1498817
LOAN016911,CUST009175,HOME,1530362
LOAN016912,CUST069723,PERSONAL,4997311
LOAN016913,CUST000839,BUSINESS,4838478
LOAN016914,CUST010195,PERSONAL,4701545
LOAN016915,CUST050971,CAR,3649650
LOAN016916,CUST098879,HOME,1567381
LOAN016917,CUST068331,HOME,743024
LOAN016918,CUST095184,CAR,932417
LOAN016919,CUST065284,CAR,1683603
LOAN016920,CUST031172,PERSONAL,2457985
LOAN016921,CUST016084,CAR,3034733
LOAN016922,CUST074837,CAR,2075745
LOAN016923,CUST083806,CAR,1156448
LOAN016924,CUST025057,BUSINESS,3786991
LOAN016925,CUST049200,CAR,2867274
LOAN016926,CUST041262,PERSONAL,3016846
LOAN016927,CUST058398,PERSONAL,409052
LOAN016928,CUST028900,CAR,4818338
LOAN016929,CUST075012,HOME,4079612
LOAN016930,CUST077243,BUSINESS,3780131
LOAN016931,CUST035534,CAR,2697993
LOAN016932,CUST053004,CAR,3202431
LOAN016933,CUST048706,BUSINESS,2368873
LOAN016934,CUST008487,CAR,4741685
LOAN016935,CUST022086,CAR,3184901
LOAN016936,CUST039734,HOME,3686315
LOAN016937,CUST019222,HOME,2749167
LOAN016938,CUST063393,PERSONAL,2696837
LOAN016939,CUST049513,BUSINESS,3938398
LOAN016940,CUST082620,CAR,4005458
LOAN016941,CUST072054,PERSONAL,4206897
LOAN016942,CUST019739,BUSINESS,3539954
LOAN016943,CUST007863,CAR,190626
LOAN016944,CUST052332,HOME,1586130
LOAN016945,CUST001329,PERSONAL,4344076
LOAN016946,CUST011030,HOME,3699775
LOAN016947,CUST011610,CAR,3402540
LOAN016948,CUST007448,CAR,1896274
LOAN016949,CUST047094,BUSINESS,494260
LOAN016950,CUST023866,BUSINESS,2603409
LOAN016951,CUST030295,PERSONAL,3001974
LOAN016952,CUST035785,CAR,3879644
LOAN016953,CUST033786,CAR,230813
LOAN016954,CUST086399,PERSONAL,4941288
LOAN016955,CUST022438,HOME,2855840
LOAN016956,CUST023711,CAR,1067204
LOAN016957,CUST062152,BUSINESS,1083669
LOAN016958,CUST010213,PERSONAL,1033257
LOAN016959,CUST024847,PERSONAL,3505168
LOAN016960,CUST042756,HOME,3321868
LOAN016961,CUST089688,HOME,437271
LOAN016962,CUST065186,HOME,2231089
LOAN016963,CUST086283,BUSINESS,4101754
