account_id,customer_id,account_type,balance
ACC016135,CUST090721,CURRENT,362915
ACC016136,CUST021644,SALARY,127018
ACC016137,CUST069091,CURRENT,92890
ACC016138,CUST039363,SALARY,331419
ACC016139,CUST080856,SAVINGS,34149
ACC016140,CUST029215,SALARY,131775
ACC016141,CUST047438,SALARY,128888
ACC016142,CUST062955,SAVINGS,24388
ACC016143,CUST023509,SALARY,231144
ACC016144,CUST037597,SAVINGS,306116
ACC016145,CUST063662,CURRENT,482635
ACC016146,CUST059630,SALARY,79110
ACC016147,CUST002226,SALARY,405292
ACC016148,CUST063861,CURRENT,116846
ACC016149,CUST016020,CURRENT,32821
ACC016150,CUST087914,SAVINGS,365854
ACC016151,CUST005486,SALARY,370504
ACC016152,CUST034821,SALARY,56477
ACC016153,CUST016233,SALARY,451329
ACC016154,CUST087763,SALARY,24356
ACC016155,CUST088848,SAVINGS,302948
ACC016156,CUST080085,CURRENT,349991
ACC016157,CUST034361,CURRENT,481859
ACC016158,CUST007892,SAVINGS,434736
ACC016159,CUST052321,CURRENT,294627
ACC016160,CUST043760,SALARY,71100
ACC016161,CUST053766,CURRENT,495832
ACC016162,CUST043456,CURRENT,231750
ACC016163,CUST048877,SALARY,135152
ACC016164,CUST073879,SALARY,250100
ACC016165,CUST074067,CURRENT,226577
ACC016166,CUST065274,SAVINGS,150166
ACC016167,CUST083665,SALARY,430114
ACC016168,CUST022033,SAVINGS,46717
ACC016169,CUST089141,SALARY,23378
ACC016170,CUST064733,SALARY,319975
ACC016171,CUST079791,SAVINGS,451452
ACC016172,CUST064358,CURRENT,357907
ACC016173,CUST039296,SAVINGS,275782
ACC016174,CUST002262,SAVINGS,274342
ACC016175,CUST087468,SALARY,366776
ACC016176,CUST066677,SALARY,97835
ACC016177,CUST074481,SAVINGS,196153
ACC016178,CUST014192,SALARY,340653
ACC016179,CUST001219,SAVINGS,35940
ACC016180,CUST039452,SALARY,251413
ACC016181,CUST054192,SAVINGS,20572
ACC016182,CUST040008,CURRENT,193375
ACC016183,CUST083047,CURRENT,81506
ACC016184,CUST002954,SALARY,370743
ACC016185,CUST072756,CURRENT,459058
ACC016186,CUST046048,SAVINGS,355731
ACC016187,CUST055990,SALARY,215255
ACC016188,CUST037937,CURRENT,139222
ACC016189,CUST083214,SALARY,30308
ACC016190,CUST012687,CURRENT,153329
ACC016191,CUST017261,CURRENT,400231
ACC016192,CUST075372,SALARY,43231
ACC016193,CUST073921,SAVINGS,319525
ACC016194,CUST028821,SAVINGS,389496
ACC016195,CUST020774,SALARY,336359
ACC016196,CUST071250,SAVINGS,132466
ACC016197,CUST082341,CURRENT,382570
ACC016198,CUST003153,CURRENT,107869
ACC016199,CUST021011,CURRENT,113961
ACC016200,CUST047338,CURRENT,6269
ACC016201,CUST026173,SALARY,95670
ACC016202,CUST056505,SALARY,398301
ACC016203,CUST084595,SALARY,364192
ACC016204,CUST024016,SALARY,83826
ACC016205,CUST019790,CURRENT,64385
ACC016206,CUST070197,CURRENT,380164
ACC016207,CUST023554,SAVINGS,158758
ACC016208,CUST040701,CURRENT,215796
ACC016209,CUST099930,SALARY,253784
ACC016210,CUST041295,CURRENT,336419
ACC016211,CUST027603,CURRENT,446608
ACC016212,CUST014762,CURRENT,367628
ACC016213,CUST095183,SALARY,247700
ACC016214,CUST076045,CURRENT,139909
ACC016215,CUST062795,CURRENT,395851
ACC016216,CUST090276,CURRENT,80265
ACC016217,CUST018733,SALARY,272665
ACC016218,CUST072512,CURRENT,419568
ACC016219,CUST012184,SALARY,483710
ACC016220,CUST051458,SAVINGS,130907
ACC016221,CUST000899,SAVINGS,65414
ACC016222,CUST093393,SALARY,439942
ACC016223,CUST005642,CURRENT,228893
ACC016224,CUST003329,SALARY,346453
ACC016225,CUST077606,SAVINGS,226002
ACC016226,CUST099260,SAVINGS,373539
ACC016227,CUST006178,SALARY,295694
ACC016228,CUST058630,CURRENT,369764
ACC016229,CUST055591,SALARY,338562
ACC016230,CUST073301,SALARY,123722
ACC016231,CUST037389,CURRENT,392489
ACC016232,CUST056174,SAVINGS,450541
ACC016233,CUST088685,SAVINGS,483376
ACC016234,CUST098432,SAVINGS,498229
ACC016235,CUST077403,CURRENT,102445
ACC016236,CUST087623,SAVINGS,380530
ACC016237,CUST017808,SAVINGS,480614
ACC016238,CUST090085,SALARY,228763
ACC016239,CUST076983,SAVINGS,450552
ACC016240,CUST062560,CURRENT,212893
ACC016241,CUST059343,SALARY,257992
ACC016242,CUST083721,CURRENT,210537
ACC016243,CUST074995,SALARY,497714
ACC016244,CUST013095,SAVINGS,103572
ACC016245,CUST018740,SALARY,22410
ACC016246,CUST008462,SALARY,223386
ACC016247,CUST009906,SAVINGS,245033
ACC016248,CUST087437,SAVINGS,128174
ACC016249,CUST053474,SAVINGS,301999
ACC016250,CUST020095,SAVINGS,439309
ACC016251,CUST013259,SALARY,480605
ACC016252,CUST088364,CURRENT,214611
ACC016253,CUST009454,CURRENT,188789
ACC016254,CUST082869,CURRENT,229241
ACC016255,CUST056054,SALARY,298675
ACC016256,CUST079803,SAVINGS,11312
ACC016257,CUST060101,SALARY,339564
ACC016258,CUST050816,SAVINGS,112611
ACC016259,CUST082083,SAVINGS,163599
ACC016260,CUST003736,SALARY,431898
ACC016261,CUST092024,CURRENT,474803
ACC016262,CUST038250,SALARY,453276
ACC016263,CUST057045,SALARY,368136
ACC016264,CUST027719,SAVINGS,248826
ACC016265,CUST005881,CURRENT,204313
ACC016266,CUST077118,SAVINGS,33191
ACC016267,CUST099328,SAVINGS,282564
ACC016268,CUST042749,SAVINGS,465725
ACC016269,CUST025018,SAVINGS,424077
ACC016270,CUST083057,SAVINGS,115777
ACC016271,CUST039341,SALARY,402127
ACC016272,CUST059298,SAVINGS,201344
ACC016273,CUST054004,SAVINGS,389449
ACC016274,CUST043210,CURRENT,14287
ACC016275,CUST035262,CURRENT,29700
ACC016276,CUST019631,CURRENT,208078
ACC016277,CUST046177,SAVINGS,353007
ACC016278,CUST019153,CURRENT,349871
ACC016279,CUST042598,CURRENT,337033
ACC016280,CUST092850,CURRENT,361343
ACC016281,CUST070108,CURRENT,194771
ACC016282,CUST003247,CURRENT,260247
ACC016283,CUST004155,SALARY,46843
ACC016284,CUST090594,CURRENT,99151
ACC016285,CUST002896,SAVINGS,19865
ACC016286,CUST091822,SALARY,391074
ACC016287,CUST003560,SAVINGS,393688
ACC016288,CUST073875,SALARY,147068
ACC016289,CUST071030,CURRENT,447595
ACC016290,CUST087949,SAVINGS,58621
ACC016291,CUST001160,CURRENT,140643
ACC016292,CUST089839,CURRENT,147324
ACC016293,CUST043789,SALARY,191198
ACC016294,CUST091131,SALARY,426668
ACC016295,CUST060264,CURRENT,4757
ACC016296,CUST038279,SAVINGS,484008
ACC016297,CUST028166,SALARY,136580
ACC016298,CUST099595,CURRENT,177905
ACC016299,CUST088305,CURRENT,373938
ACC016300,CUST053223,SAVINGS,168228
ACC016301,CUST032886,SAVINGS,499584
ACC016302,CUST078114,SAVINGS,450684
ACC016303,CUST074959,SALARY,371066
ACC016304,CUST019953,SALARY,129033
ACC016305,CUST021214,SAVINGS,497078
ACC016306,CUST040835,SAVINGS,163939
ACC016307,CUST012399,SAVINGS,184207
ACC016308,CUST035605,CURRENT,22455
ACC016309,CUST087397,SALARY,162737
ACC016310,CUST020971,SALARY,203896
ACC016311,CUST018727,CURRENT,246048
ACC016312,CUST063751,CURRENT,15815
ACC016313,CUST040464,CURRENT,212808
ACC016314,CUST070962,CURRENT,476910
ACC016315,CUST044349,SALARY,419230
ACC016316,CUST011463,CURRENT,442228
ACC016317,CUST044853,CURRENT,152598
ACC016318,CUST008791,SAVINGS,288339
ACC016319,CUST065157,SAVINGS,214257
ACC016320,CUST085847,SAVINGS,129661
ACC016321,CUST090787,SALARY,47531
ACC016322,CUST043963,SAVINGS,219056
ACC016323,CUST053790,SALARY,300441
ACC016324,CUST002763,SALARY,496724
ACC016325,CUST053534,SALARY,466244
ACC016326,CUST034926,SALARY,427517
ACC016327,CUST011967,SALARY,485260
ACC016328,CUST071685,SALARY,145689
ACC016329,CUST092926,SAVINGS,474060
ACC016330,CUST017725,CURRENT,403766
ACC016331,CUST091441,SALARY,294312
ACC016332,CUST075870,CURRENT,1508
ACC016333,CUST091828,SAVINGS,293391
ACC016334,CUST001545,SALARY,148831
ACC016335,CUST078084,SAVINGS,347480
ACC016336,CUST036182,CURRENT,194087
ACC016337,CUST053501,SALARY,93741
ACC016338,CUST020317,SALARY,480346
ACC016339,CUST073877,CURRENT,61911
ACC016340,CUST053364,SAVINGS,278087
ACC016341,CUST045451,CURRENT,242114
ACC016342,CUST063657,SALARY,318043
ACC016343,CUST079872,CURRENT,433658
ACC016344,CUST066552,CURRENT,401277
ACC016345,CUST028487,SALARY,448893
ACC016346,CUST011458,SALARY,118941
ACC016347,CUST003070,SAVINGS,464910
ACC016348,CUST050643,CURRENT,478833
ACC016349,CUST060921,SAVINGS,60924
ACC016350,CUST063235,SALARY,475260
ACC016351,CUST028917,SALARY,222923
ACC016352,CUST072289,SALARY,183474
ACC016353,CUST042129,SALARY,449383
ACC016354,CUST007248,CURRENT,153939
ACC016355,CUST088278,SAVINGS,165466
ACC016356,CUST080484,SALARY,200717
ACC016357,CUST020242,SALARY,142713
ACC016358,CUST050744,SAVINGS,108364
ACC016359,CUST010524,SALARY,25512
ACC016360,CUST062490,CURRENT,460268
ACC016361,CUST073079,CURRENT,363531
ACC016362,CUST049732,SAVINGS,373830
ACC016363,CUST085681,SAVINGS,113006
ACC016364,CUST086706,SALARY,175592
ACC016365,CUST083685,CURRENT,355635
ACC016366,CUST042527,CURRENT,384722
ACC016367,CUST098967,SAVINGS,494644
ACC016368,CUST098437,SAVINGS,40063
ACC016369,CUST072698,CURRENT,222048
ACC016370,CUST085123,SAVINGS,57590
ACC016371,CUST073604,SAVINGS,204483
ACC016372,CUST046815,SAVINGS,171045
ACC016373,CUST093332,CURRENT,84326
ACC016374,CUST054652,SALARY,68171
ACC016375,CUST044643,CURRENT,187181
ACC016376,CUST089395,SAVINGS,32923
ACC016377,CUST072549,SAVINGS,429072
ACC016378,CUST004327,SAVINGS,448007
ACC016379,CUST063387,CURRENT,115148
ACC016380,CUST099358,CURRENT,278247
ACC016381,CUST064295,SAVINGS,32073
ACC016382,CUST079836,CURRENT,279192
ACC016383,CUST081088,SALARY,3492
ACC016384,CUST006916,SALARY,270753
ACC016385,CUST055973,SALARY,108943
ACC016386,CUST042438,SAVINGS,282889
ACC016387,CUST013606,SAVINGS,330951
ACC016388,CUST009734,SALARY,334829
ACC016389,CUST018086,SALARY,353039
ACC016390,CUST061477,SAVINGS,337316
ACC016391,CUST074008,CURRENT,292405
ACC016392,CUST041334,CURRENT,49974
ACC016393,CUST050792,SALARY,178152
ACC016394,CUST059880,SAVINGS,253509
ACC016395,CUST064769,SAVINGS,11103
ACC016396,CUST086562,SAVINGS,471869
ACC016397,CUST069606,SAVINGS,352003
ACC016398,CUST016529,CURRENT,442552
ACC016399,CUST086150,SAVINGS,343048
ACC016400,CUST022709,SAVINGS,253215
ACC016401,CUST034004,SALARY,231199
ACC016402,CUST085246,SALARY,147215
ACC016403,CUST026172,SALARY,42958
ACC016404,CUST071573,SALARY,306744
ACC016405,CUST037053,SALARY,199381
ACC016406,CUST060381,SAVINGS,395042
ACC016407,CUST089277,SAVINGS,383310
ACC016408,CUST052599,SAVINGS,289740
ACC016409,CUST070020,CURRENT,363268
ACC016410,CUST085437,CURRENT,399210
ACC016411,CUST029480,SALARY,158412
ACC016412,CUST041952,CURRENT,152727
ACC016413,CUST054085,CURRENT,138204
ACC016414,CUST048118,CURRENT,346038
ACC016415,CUST023637,SAVINGS,498191
ACC016416,CUST057732,SALARY,217206
ACC016417,CUST042373,SALARY,100072
ACC016418,CUST088255,SALARY,354882
ACC016419,CUST095094,CURRENT,433034
ACC016420,CUST081623,SALARY,82637
ACC016421,CUST017959,SALARY,461125
ACC016422,CUST012427,SAVINGS,15699
ACC016423,CUST009712,SALARY,118846
ACC016424,CUST038962,SALARY,170259
ACC016425,CUST075680,CURRENT,406525
ACC016426,CUST027196,SAVINGS,216041
ACC016427,CUST072442,SAVINGS,185670
ACC016428,CUST065890,CURRENT,191954
ACC016429,CUST054133,SALARY,366531
ACC016430,CUST076074,CURRENT,475261
ACC016431,CUST072774,SALARY,91570
ACC016432,CUST031019,SAVINGS,326682
ACC016433,CUST064708,SALARY,44959
ACC016434,CUST004628,CURRENT,117228
ACC016435,CUST092768,CURRENT,117858
ACC016436,CUST012131,SALARY,310405
ACC016437,CUST003438,SAVINGS,62478
ACC016438,CUST021264,SALARY,382658
ACC016439,CUST036840,SALARY,108272
ACC016440,CUST023026,SAVINGS,465425
ACC016441,CUST038302,CURRENT,142472
ACC016442,CUST014676,CURRENT,171285
ACC016443,CUST078093,CURRENT,27971
ACC016444,CUST040839,SAVINGS,130042
ACC016445,CUST004290,CURRENT,446288
ACC016446,CUST040533,SAVINGS,70621
ACC016447,CUST023732,CURRENT,242292
ACC016448,CUST025742,CURRENT,371416
ACC016449,CUST099521,SALARY,327221
ACC016450,CUST017789,SALARY,83613
ACC016451,CUST000005,SALARY,175806
ACC016452,CUST004845,CURRENT,493484
ACC016453,CUST063717,CURRENT,75899
ACC016454,CUST007959,SAVINGS,400589
ACC016455,CUST044568,SAVINGS,390856
ACC016456,CUST028393,SAVINGS,72055
ACC016457,CUST054762,SAVINGS,319938
ACC016458,CUST090502,SAVINGS,55432
ACC016459,CUST026323,SAVINGS,8516
ACC016460,CUST051478,SAVINGS,162505
ACC016461,CUST096536,CURRENT,163105
ACC016462,CUST087055,SAVINGS,86265
ACC016463,CUST006740,SALARY,108881
ACC016464,CUST076712,SAVINGS,21091
ACC016465,CUST025450,CURRENT,271100
ACC016466,CUST045047,SAVINGS,381307
ACC016467,CUST076069,SAVINGS,428477
ACC016468,CUST030352,SALARY,414947
ACC016469,CUST068931,SAVINGS,117175
ACC016470,CUST056195,CURRENT,330196
ACC016471,CUST039282,SALARY,327767
ACC016472,CUST057395,SAVINGS,450863
ACC016473,CUST003055,SALARY,211475
ACC016474,CUST006775,SALARY,485902
ACC016475,CUST009335,SAVINGS,423446
ACC016476,CUST077764,CURRENT,97789
ACC016477,CUST061755,SALARY,181314
ACC016478,CUST063873,SALARY,250446
ACC016479,CUST034782,CURRENT,3886
ACC016480,CUST036767,SAVINGS,472847
ACC016481,CUST030701,SALARY,211877
ACC016482,CUST016720,SAVINGS,45346
ACC016483,CUST018688,SAVINGS,132755
ACC016484,CUST053177,CURRENT,449176
ACC016485,CUST054033,SAVINGS,78473
ACC016486,CUST069251,SALARY,411204
ACC016487,CUST042959,CURRENT,69284
ACC016488,CUST028637,CURRENT,478443
ACC016489,CUST022003,CURRENT,123350
ACC016490,CUST086790,SAVINGS,207833
ACC016491,CUST089095,SAVINGS,452407
ACC016492,CUST096885,SALARY,283002
ACC016493,CUST016195,SAVINGS,120636
ACC016494,CUST011562,SALARY,219099
ACC016495,CUST077086,SAVINGS,327999
ACC016496,CUST046767,SALARY,145016
ACC016497,CUST043207,CURRENT,377939
ACC016498,CUST070590,SALARY,187320
ACC016499,CUST081076,SALARY,173018
ACC016500,CUST008207,SAVINGS,307842
ACC016501,CUST056224,SAVINGS,127243
ACC016502,CUST054390,SALARY,197469
ACC016503,CUST073813,CURRENT,214694
ACC016504,CUST073851,CURRENT,100280
ACC016505,CUST017214,SAVINGS,121489
ACC016506,CUST092888,CURRENT,262407
ACC016507,CUST040045,SAVINGS,203963
ACC016508,CUST096062,SAVINGS,392094
ACC016509,CUST082327,CURRENT,57902
ACC016510,CUST077206,SALARY,364934
ACC016511,CUST064547,CURRENT,480957
ACC016512,CUST071406,SAVINGS,441192
ACC016513,CUST031704,SAVINGS,321535
ACC016514,CUST056335,CURRENT,30611
ACC016515,CUST095261,CURRENT,432307
ACC016516,CUST002054,CURRENT,270790
ACC016517,CUST063366,SAVINGS,352774
ACC016518,CUST024225,CURRENT,182297
ACC016519,CUST077077,SAVINGS,359514
ACC016520,CUST052950,SALARY,64678
ACC016521,CUST079560,SALARY,281981
ACC016522,CUST053115,SALARY,39768
ACC016523,CUST048749,SALARY,149984
ACC016524,CUST066706,SAVINGS,185764
ACC016525,CUST073527,CURRENT,454345
ACC016526,CUST008821,SAVINGS,454935
ACC016527,CUST097130,SAVINGS,162678
ACC016528,CUST029958,CURRENT,10462
ACC016529,CUST021604,SALARY,146252
ACC016530,CUST034327,SAVINGS,409065
ACC016531,CUST052426,CURRENT,173484
ACC016532,CUST076248,SALARY,481631
ACC016533,CUST029206,SAVINGS,97702
ACC016534,CUST096881,SAVINGS,274471
ACC016535,CUST022154,CURRENT,466605
ACC016536,CUST085015,SALARY,358267
ACC016537,CUST095441,CURRENT,3798
ACC016538,CUST028066,SALARY,369102
ACC016539,CUST076759,SAVINGS,407943
ACC016540,CUST017057,SALARY,393899
ACC016541,CUST029889,SALARY,156186
ACC016542,CUST070735,SALARY,132599
ACC016543,CUST076591,SALARY,466344
ACC016544,CUST046747,CURRENT,212437
ACC016545,CUST077352,SAVINGS,174866
ACC016546,CUST068497,SAVINGS,276666
ACC016547,CUST001057,CURRENT,324992
ACC016548,CUST019223,CURRENT,13590
ACC016549,CUST049961,CURRENT,209161
ACC016550,CUST059877,CURRENT,98429
ACC016551,CUST032270,CURRENT,368117
ACC016552,CUST016577,SALARY,84488
ACC016553,CUST010453,SALARY,152187
ACC016554,CUST097719,SAVINGS,165594
ACC016555,CUST091860,SAVINGS,270536
ACC016556,CUST090402,CURRENT,398839
ACC016557,CUST033956,SALARY,449279
ACC016558,CUST044974,SALARY,83423
ACC016559,CUST019249,SAVINGS,85616
ACC016560,CUST022169,CURRENT,450602
ACC016561,CUST060774,CURRENT,137414
ACC016562,CUST014526,SALARY,326162
ACC016563,CUST095487,SALARY,217207
ACC016564,CUST011184,SAVINGS,358589
ACC016565,CUST097547,CURRENT,301143
ACC016566,CUST008746,SALARY,90381
ACC016567,CUST080506,SAVINGS,66158
ACC016568,CUST066440,SAVINGS,443236
ACC016569,CUST035428,SAVINGS,270669
ACC016570,CUST021275,SAVINGS,380260
ACC016571,CUST043409,SAVINGS,387859
ACC016572,CUST081299,CURRENT,347621
ACC016573,CUST098863,CURRENT,396795
ACC016574,CUST059763,SALARY,474812
ACC016575,CUST072825,SALARY,159750
ACC016576,CUST030501,CURRENT,491700
ACC016577,CUST048135,CURRENT,430668
ACC016578,CUST090337,SAVINGS,328385
ACC016579,CUST074370,CURRENT,56239
ACC016580,CUST068755,SALARY,36315
ACC016581,CUST070344,SALARY,444518
ACC016582,CUST022032,CURRENT,323575
ACC016583,CUST073608,SAVINGS,333427
ACC016584,CUST007388,SALARY,19173
ACC016585,CUST076913,SALARY,164851
ACC016586,CUST076807,SALARY,394288
ACC016587,CUST005408,SAVINGS,183708
ACC016588,CUST080092,SALARY,288420
ACC016589,CUST041167,SAVINGS,333414
ACC016590,CUST077887,SAVINGS,206655
ACC016591,CUST097359,CURRENT,378445
ACC016592,CUST001307,CURRENT,134388
ACC016593,CUST090069,SALARY,475052
ACC016594,CUST058559,SALARY,183811
ACC016595,CUST089801,SAVINGS,447264
ACC016596,CUST028566,CURRENT,103844
ACC016597,CUST035003,SAVINGS,10690
ACC016598,CUST009386,CURRENT,470490
ACC016599,CUST040322,CURRENT,470233
ACC016600,CUST093227,SALARY,241702
ACC016601,CUST042183,SAVINGS,35846
ACC016602,CUST093992,CURRENT,355536
ACC016603,CUST035686,SAVINGS,404583
ACC016604,CUST097818,CURRENT,147161
ACC016605,CUST041224,SALARY,207289
ACC016606,CUST021451,CURRENT,119850
ACC016607,CUST053678,CURRENT,498774
ACC016608,CUST083104,SAVINGS,481585
ACC016609,CUST030719,SAVINGS,426998
ACC016610,CUST098788,SAVINGS,375166
ACC016611,CUST066910,SALARY,68152
ACC016612,CUST035791,SALARY,469199
ACC016613,CUST087247,CURRENT,284564
ACC016614,CUST088625,CURRENT,117674
ACC016615,CUST069814,SALARY,379202
ACC016616,CUST048741,SALARY,337924
ACC016617,CUST043652,SAVINGS,204178
ACC016618,CUST066068,SALARY,109035
ACC016619,CUST037114,SALARY,209235
ACC016620,CUST079556,SALARY,328977
ACC016621,CUST058674,SALARY,224115
ACC016622,CUST042933,SAVINGS,59398
ACC016623,CUST056089,SALARY,216640
ACC016624,CUST020309,CURRENT,389494
ACC016625,CUST050179,SALARY,154772
ACC016626,CUST047702,CURRENT,36645
ACC016627,CUST048059,SAVINGS,459913
ACC016628,CUST007967,CURRENT,420221
ACC016629,CUST061770,SALARY,311267
ACC016630,CUST003620,CURRENT,121512
ACC016631,CUST037560,SALARY,453347
ACC016632,CUST075785,SALARY,355999
ACC016633,CUST057974,SALARY,332422
ACC016634,CUST000745,SAVINGS,451632
ACC016635,CUST098874,SAVINGS,399883
ACC016636,CUST058763,SALARY,399211
ACC016637,CUST062336,SAVINGS,382011
ACC016638,CUST029997,SAVINGS,324678
ACC016639,CUST068933,CURRENT,272425
ACC016640,CUST078465,SAVINGS,194815
ACC016641,CUST084797,SALARY,301008
ACC016642,CUST018997,SAVINGS,66864
ACC016643,CUST073267,CURRENT,387620
ACC016644,CUST066394,CURRENT,309307
ACC016645,CUST086405,CURRENT,340580
ACC016646,CUST039495,CURRENT,254053
ACC016647,CUST033368,SAVINGS,24917
ACC016648,CUST051913,CURRENT,498496
ACC016649,CUST094750,CURRENT,214499
ACC016650,CUST014024,CURRENT,53488
ACC016651,CUST026865,SALARY,175649
ACC016652,CUST002416,SAVINGS,379376
ACC016653,CUST054252,SALARY,234351
ACC016654,CUST038080,CURRENT,173361
ACC016655,CUST008974,SAVINGS,257007
ACC016656,CUST040357,CURRENT,349777
ACC016657,CUST029643,SAVINGS,200254
ACC016658,CUST075354,CURRENT,332143
ACC016659,CUST000597,CURRENT,271313
ACC016660,CUST093167,CURRENT,72211
ACC016661,CUST046054,CURRENT,93487
ACC016662,CUST020853,SALARY,445604
ACC016663,CUST033740,SAVINGS,42811
ACC016664,CUST046779,CURRENT,209242
ACC016665,CUST059106,SAVINGS,388416
ACC016666,CUST000057,CURRENT,50101
ACC016667,CUST044272,SALARY,125991
ACC016668,CUST068733,CURRENT,375565
ACC016669,CUST081608,CURRENT,398978
ACC016670,CUST008878,CURRENT,447152
ACC016671,CUST061843,CURRENT,77486
ACC016672,CUST072019,SAVINGS,111298
ACC016673,CUST042782,SALARY,412382
ACC016674,CUST056028,CURRENT,269197
ACC016675,CUST077054,SALARY,8112
ACC016676,CUST027848,SAVINGS,499508
ACC016677,CUST033810,SALARY,333297
ACC016678,CUST052666,CURRENT,394218
ACC016679,CUST096238,SALARY,469892
ACC016680,CUST048902,SAVINGS,308472
ACC016681,CUST069704,SALARY,424907
ACC016682,CUST053000,SALARY,141936
ACC016683,CUST030396,CURRENT,387826
ACC016684,CUST030124,CURRENT,247846
ACC016685,CUST070387,CURRENT,57039
ACC016686,CUST029993,CURRENT,249043
ACC016687,CUST079268,SALARY,496216
ACC016688,CUST001493,CURRENT,293774
ACC016689,CUST092577,SALARY,210752
ACC016690,CUST080124,SAVINGS,416364
ACC016691,CUST003498,SALARY,45991
ACC016692,CUST003090,SALARY,491518
ACC016693,CUST077148,SALARY,362123
ACC016694,CUST094865,SAVINGS,143431
ACC016695,CUST020600,CURRENT,493428
ACC016696,CUST093185,CURRENT,375272
ACC016697,CUST065309,SALARY,143764
ACC016698,CUST081280,CURRENT,160110
ACC016699,CUST077439,CURRENT,42292
ACC016700,CUST070093,SAVINGS,6460
ACC016701,CUST030667,SALARY,127244
ACC016702,CUST044738,SAVINGS,22102
ACC016703,CUST003275,SAVINGS,443658
ACC016704,CUST037304,SALARY,337319
ACC016705,CUST060052,SAVINGS,283083
ACC016706,CUST098449,SALARY,289174
ACC016707,CUST073670,SAVINGS,19588
ACC016708,CUST058829,SALARY,254122
ACC016709,CUST027954,SAVINGS,162363
ACC016710,CUST022329,SAVINGS,202397
ACC016711,CUST009849,SALARY,298785
ACC016712,CUST043745,CURRENT,57228
ACC016713,CUST081908,CURRENT,35921
ACC016714,CUST000924,SALARY,442795
ACC016715,CUST094421,SALARY,164352
ACC016716,CUST038583,SAVINGS,238739
ACC016717,CUST062051,SAVINGS,139714
ACC016718,CUST046658,SAVINGS,272508
ACC016719,CUST067067,CURRENT,160425
ACC016720,CUST063412,CURRENT,160531
ACC016721,CUST031222,SAVINGS,416248
ACC016722,CUST026995,CURRENT,288889
ACC016723,CUST010021,SALARY,152186
ACC016724,CUST031262,CURRENT,411044
ACC016725,CUST078251,SALARY,330178
ACC016726,CUST017914,CURRENT,232851
ACC016727,CUST094853,CURRENT,170295
ACC016728,CUST026139,CURRENT,389620
ACC016729,CUST028749,SAVINGS,40135
ACC016730,CUST001908,CURRENT,34036
ACC016731,CUST010986,SAVINGS,394789
ACC016732,CUST001989,SALARY,57865
ACC016733,CUST053243,SAVINGS,402334
ACC016734,CUST092766,SALARY,228834
ACC016735,CUST092716,CURRENT,354698
ACC016736,CUST002385,SAVINGS,235285
ACC016737,CUST078353,SAVINGS,65084
ACC016738,CUST097600,CURRENT,441073
